station_id,station_name,latitude,longitude,elevation_m
82893,MOYALE                                  ,3.53333,39.05,1097
82894,CALI/ALFONSO BONILLAARAGON              ,3.55,-76.38333,969
82895,MEDAN/POLONIA                           ,3.56667,98.68333,25
82896,KUANTAN                                 ,3.61667,103.21667,16
82897,MARIPASOULA                             ,3.63333,-54.03333,106
82898,YAOUNDE                                 ,3.83333,11.51667,760
82899,SAINT GEORGES DE L'OYAPOCK              ,3.88333,-51.8,7
82900,BUENAVENTURA/COLPUERTOS                 ,3.91667,-77.08333,10
82901,DOUALA OBS.                             ,4,9.73333,9
82902,VILLAVICENCIO/VANGUARDIA                ,4.16667,-73.61667,431
82903,SITIAWAN                                ,4.21667,100.7,8
82904,BERBERATI                               ,4.25,15.8,583
82905,TAWAU                                   ,4.26667,117.88333,20
82906,MOBAYE                                  ,4.31667,21.18333,406
82907,MIRI                                    ,4.33333,113.98333,18
82908,BANGUI                                  ,4.4,18.51667,366
82909,TABOU                                   ,4.41667,-7.36667,21
82910,IBAGUE/PERALES                          ,4.43333,-75.15,928
82911,BATOURI                                 ,4.46667,14.36667,656
82912,LAS GAVIOTAS                            ,4.55,-70.91667,167
82913,SANTA ELENA DE UAIREN                   ,4.6,-61.11667,907
82914,BOGOTA/ELDORADO                         ,4.71667,-74.13333,2548
82915,BANGASSOU                               ,4.73333,22.83333,500
82916,SAN PEDRO                               ,4.75,-6.65,30
82917,PEREIRA/MATECANA                        ,4.81667,-75.73333,1342
82918,CAYENNE/ROCHAMBEAU                      ,4.83333,-52.36667,9
82919,PORT HARCOURT                           ,4.85,7.01667,18
82920,JUBA                                    ,4.86667,31.6,457
82921,TAKORADI                                ,4.88333,-1.76667,9
82922,BRUNEI AIRPORT                          ,4.93333,114.93333,15
82923,SASSANDRA                               ,4.95,-6.08333,66
82924,ALINDAO                                 ,5.05,21.2,449
82925,ABIDJAN                                 ,5.25,-3.93333,8
82926,BOSSEMBELE                              ,5.26667,17.63333,674
82927,ADIAKE                                  ,5.3,-3.3,39
82928,PENANG/BAYAN LEPAS                      ,5.3,100.26667,4
82929,LABUAN                                  ,5.3,115.25,30
82930,OBO                                     ,5.4,26.5,651
82931,ZANDERIJ                                ,5.45,-55.2,15
82932,SAINT-LAURENT-DU-MARONI                 ,5.5,-54.03333,9
82933,SAINT-LAURENT-DU-MARONI                 ,5.5,-54.03333,9
82934,BANDA ACEH/BLANGBINTANG                 ,5.51667,95.41667,21
82935,YOKO                                    ,5.55,12.36667,1031
82936,PUERTO AYACUCHO                         ,5.6,-67.5,74
82937,ACCRA                                   ,5.6,-0.16667,69
82938,KOUNDJA                                 ,5.65,10.75,1210
82939,QUIBDO/EL CARANO                        ,5.71667,-76.61667,53
82940,MAMFE                                   ,5.71667,9.28333,126
82941,BAMBARI                                 ,5.85,20.65,475
82942,SABANG/CUT BAU                          ,5.86667,95.31667,126
82943,SANDAKAN                                ,5.9,118.06667,13
82944,KOTA KINABALU                           ,5.93333,116.05,3
82945,BOUAR                                   ,5.96667,15.63333,1020
82946,HAMBANTOTA                              ,6.11667,81.13333,20
82947,GEN. SANTOS                             ,6.11667,125.18333,15
82948,RIONEGRO/J.M.CORDOVA                    ,6.13333,-75.43333,2142
82949,GAGNOA                                  ,6.13333,-5.95,210
82950,PUERTO CARRENO/A.GUAUQUEA               ,6.16667,-67.5,55
82951,LOME                                    ,6.16667,1.25,25
82952,KOTA BHARU                              ,6.16667,102.28333,5
82953,ROBERTS FIELD                           ,6.25,-10.35,18
82954,COTONOU                                 ,6.35,2.38333,9
82955,ENUGU                                   ,6.46667,7.55,137
82956,BOSSANGOA                               ,6.48333,17.43333,465
82957,TIMEHRI CHEDDI JAGAN INTERNA            ,6.5,-58.25,30
82958,YALINGA                                 ,6.5,23.26667,602
82959,BRIA                                    ,6.53333,21.98333,584
82960,TABLIGBO                                ,6.58333,1.5,44
82961,LAGOS/IKEJA                             ,6.58333,3.33333,38
82962,DIMBOKRO                                ,6.65,-4.7,92
82963,KUMASI                                  ,6.71667,-1.6,293
82964,GEORGETOWN                              ,6.8,-58.15,2
82965,DALOA                                   ,6.86667,-6.46667,277
82966,YAMOUSSOUKRO                            ,6.9,-5.35,213
82967,COLOMBO                                 ,6.9,79.86667,7
82968,ZAMBOANGA                               ,6.9,122.06667,6
82969,KOUMA-KONDA                             ,6.95,0.58333,641
82970,BARRANCABERMEJA/YARIGUIES               ,7.01667,-73.8,134
82971,ARAUCA/SANTIAGO PEREZ                   ,7.06667,-70.73333,128
82972,BUCARAMANGA/PALONEGRO                   ,7.1,-73.2,1189
82973,BOHICON                                 ,7.16667,2.06667,167
82974,SONGKHLA                                ,7.2,100.6,5
82975,GUASDUALITO                             ,7.23333,-70.8,131
82976,TUMEREMO                                ,7.3,-61.45,181
82977,SUNYANI                                 ,7.33333,-2.33333,312
82978,NGAOUNDERE                              ,7.35,13.56667,1104
82979,MAN                                     ,7.38333,-7.51667,340
82980,KURUNEGALA                              ,7.46667,80.36667,116
82981,BONTHE                                  ,7.53333,-12.5,8
82982,STO.DOMINGO (B.A.)                      ,7.58333,-72.06667,327
82983,ATAKPAME                                ,7.58333,1.11667,402
82984,JIMMA                                   ,7.66667,36.83333,1725
82985,MAKURDI                                 ,7.68333,8.61667,97
82986,WAU                                     ,7.7,28.01667,438
82987,N'ZEREKORE                              ,7.73333,-8.83333,470
82988,BOUAKE                                  ,7.73333,-5.06667,376
82989,APARTADO/LOS CEDROS                     ,7.8,-76.7,20
82990,SAN ANTONIO DEL TACHIRA                 ,7.85,-72.45,378
82991,SAN FERNANDO DE APURE                   ,7.9,-67.41667,48
82992,CUCUTA/CAMILO DAZA                      ,7.93333,-72.51667,317
82993,BO                                      ,7.95,-11.76667,93
82994,DARU                                    ,7.98333,-10.85,186
82995,SAVE                                    ,8.03333,2.46667,200
82996,PUTTALAM                                ,8.03333,79.83333,2
82997,BONDOUKOU                               ,8.05,-2.78333,370
82998,NJALA                                   ,8.1,-12.1,56
82999,PHUKET AIRPORT                          ,8.11667,98.31667,10
83000,CIUDAD BOLIVAR                          ,8.15,-63.55,48
83001,GORE                                    ,8.16667,35.55,1974
83002,MINICOY                                 ,8.3,73.15,2
83003,HINATUAN                                ,8.36667,126.33333,3
83004,N'DELE                                  ,8.4,20.65,511
83005,YELE                                    ,8.41667,-11.83333,68
83006,ILORIN                                  ,8.48333,4.58333,305
83007,THIRUVANANTHAPURAM                      ,8.48333,76.95,64
83008,MACENTA                                 ,8.53333,-9.46667,544
83009,MOUNDOU                                 ,8.56667,16.06667,410
83010,TRINCOMALEE                             ,8.58333,81.25,7
83011,MERIDA                                  ,8.6,-71.18333,1498
83012,BARINAS                                 ,8.61667,-70.21667,204
83013,LUNGI                                   ,8.61667,-13.2,27
83014,EL VIGIA                                ,8.63333,-71.65,103
83015,CALABOZO                                ,8.93333,-67.41667,101
83016,SOKODE                                  ,8.98333,1.15,387
83017,MANNAR                                  ,8.98333,79.91667,3
83018,GUANARE                                 ,9.01667,-69.73333,163
83019,TEMBLADOR                               ,9.01667,-62.61667,30
83020,ADDIS ABABA-BOLE                        ,9.03333,38.75,2354
83021,SARH                                    ,9.15,18.38333,365
83022,CA MAU                                  ,9.16667,105.16667,3
83023,KISSIDOUGOU                             ,9.18333,-10.1,525
83024,VALLE DE LA PASCUA                      ,9.21667,-66.01667,125
83025,YOLA                                    ,9.23333,12.46667,174
83026,PAMBAN                                  ,9.26667,79.3,11
83027,GAROUA                                  ,9.33333,13.38333,244
83028,VALERA                                  ,9.35,-70.61667,582
83029,PARAKOU                                 ,9.35,2.61667,393
83030,PALA                                    ,9.36667,14.96667,320
83031,CARRIZAL                                ,9.41667,-66.91667,161
83032,KORHOGO                                 ,9.41667,-5.61667,381
83033,ODIENNE                                 ,9.5,-7.56667,421
83034,TAMALE                                  ,9.5,-0.85,173
83035,ACARIGUA                                ,9.55,-69.23333,225
83036,KARA                                    ,9.55,1.16667,341
83037,MALAKAL                                 ,9.55,31.65,388
83038,CONAKRY/GBESSIA                         ,9.56667,-13.61667,26
83039,KABALA                                  ,9.58333,-11.55,464
83040,DIREDAWA                                ,9.6,41.85,1260
83041,TAGBILARAN                              ,9.6,123.85,8
83042,MINNA                                   ,9.61667,6.53333,260
83043,MATURIN                                 ,9.75,-63.18333,66
83044,NIAMTOUGOU                              ,9.76667,1.1,343
83045,SURIGAO                                 ,9.8,125.5,55
83046,MENE GRANDE                             ,9.81667,-70.93333,28
83047,JOS                                     ,9.86667,8.9,1285
83048,SAN JUAN DE LOS MORROS                  ,9.91667,-67.33333,429
83049,COCHIN/WILLINGDON                       ,9.95,76.26667,3
83050,PUNTARENAS                              ,9.96667,-84.83333,3
83051,VICTORIA POINT                          ,9.96667,98.58333,47
83052,JUAN SANTAMARIA                         ,10,-84.21667,939
83053,PUERTO LIMON                            ,10,-83.05,3
83054,FARANAH/BADALA                          ,10.03333,-10.75,459
83055,KINDIA                                  ,10.05,-12.86667,459
83056,BARQUISIMETO                            ,10.06667,-69.31667,614
83057,BARCELONA                               ,10.11667,-64.68333,7
83058,VALENCIA                                ,10.16667,-67.93333,431
83059,MARACAY - B.A. SUCRE                    ,10.25,-67.65,437
83060,BIRAO                                   ,10.28333,22.78333,464
83061,PALMICHAL                               ,10.3,-68.23333,1000
83062,MACTAN                                  ,10.3,123.96667,24
83063,NATITINGOU                              ,10.31667,1.38333,461
83064,GAOUA                                   ,10.33333,-3.18333,335
83065,MAMOU                                   ,10.36667,-12.08333,784
83066,MANGO                                   ,10.36667,0.46667,146
83067,KANKAN                                  ,10.38333,-9.3,384
83068,CARTAGENA/RAFAEL NUNEZ                  ,10.45,-75.51667,12
83069,CUMANA                                  ,10.45,-64.18333,4
83070,MAROUA-SALAK                            ,10.45,14.25,422
83071,CHUMPHON                                ,10.48333,99.18333,5
83072,PTO. CABELLO                            ,10.5,-68,2
83073,CARACAS/LA CARLOTA                      ,10.5,-66.88333,835
83074,LA CANADA                               ,10.51667,-71.65,26
83075,MARACAIBO-LA CHINITA                    ,10.56667,-71.73333,65
83076,GUIRIA                                  ,10.58333,-62.31667,14
83077,CARACAS/MAIQUETIA AEROP. INT            ,10.6,-66.98333,48
83078,"PIARCO INT. AIRPORT,TRINIDAD            ",10.61667,-61.35,15
83079,ILOILO                                  ,10.7,122.56667,8
83080,HO CHI MINH                             ,10.81667,106.66667,19
83081,DAPAON                                  ,10.86667,0.25,330
83082,BARRANQUILLA/ERNESTOCORTISSO            ,10.88333,-74.78333,30
83083,PORLAMAR (AEROPUERTO INT. DE            ,10.91667,-63.96667,19
83084,BOKE                                    ,10.93333,-14.31667,69
83085,PHANTHIET                               ,10.93333,108.1,8
83086,KADUGLI                                 ,11,29.71667,499
83087,AM-TIMAN                                ,11.03333,20.28333,436
83088,COMBOLCHA                               ,11.08333,39.71667,1916
83089,SANTA MARTA/SIMON BOLIVAR               ,11.13333,-74.23333,14
83090,KANDI                                   ,11.13333,2.93333,292
83091,"CROWN POINT AIRPORT,TOBAGO              ",11.15,-60.83333,6
83092,PO                                      ,11.15,-1.15,322
83093,BOBO-DIOULASSO                          ,11.16667,-4.31667,460
83094,KOZHIKODE                               ,11.25,75.78333,5
83095,TACLOBAN                                ,11.25,125,3
83096,LABE                                    ,11.31667,-12.3,1026
83097,SIKASSO                                 ,11.35,-5.68333,375
83098,CORO                                    ,11.41667,-69.68333,17
83099,BOUGOUNI                                ,11.41667,-7.5,351
83100,SIGUIRI                                 ,11.43333,-9.16667,366
83101,RIOHACHA/ALMIRANTE PADILLA              ,11.53333,-72.93333,4
83102,DJIBOUTI                                ,11.55,43.15,19
83103,BOLAMA                                  ,11.58333,-15.48333,20
83104,PORT BLAIR                              ,11.66667,92.71667,79
83105,BOROMO                                  ,11.75,-2.93333,271
83106,DAMAZINE                                ,11.78333,34.38333,470
83107,LA ORCHILA                              ,11.8,-66.18333,3
83108,PRACHUAP KHIRIKHAN                      ,11.83333,99.83333,5
83109,MAIDUGURI                               ,11.85,13.08333,354
83110,BISSAU (AEROPORTO INT. OSVAL            ,11.88333,-15.65,36
83111,GAYA                                    ,11.88333,3.45,203
83112,KOMPONG-CHAM                            ,12,105.45,16
83113,FADA N'GOURMA                           ,12.03333,0.36667,309
83114,KANO                                    ,12.05,8.53333,481
83115,NYALA                                   ,12.05,24.88333,674
83116,NDJAMENA                                ,12.13333,15.03333,295
83117,MANAGUA A.C.SANDINO                     ,12.15,-86.16667,56
83118,BAFATA                                  ,12.18333,-14.66667,43
83119,MONGO                                   ,12.18333,18.68333,430
83120,"HATO AIRPORT,CURACAO                    ",12.2,-68.96667,67
83121,NHA TRANG                               ,12.25,109.2,10
83122,OUAGADOUGOU                             ,12.35,-1.51667,306
83123,KOUTIALA                                ,12.38333,-5.46667,367
83124,BOKORO                                  ,12.38333,17.05,301
83125,CAP-SKIRRING                            ,12.4,-16.75,16
83126,DEDOUGOU                                ,12.46667,-3.48333,300
83127,BAMAKO/SENOU                            ,12.53333,-7.95,381
83128,GONDAR                                  ,12.53333,37.41667,1667
83129,ZIGUINCHOR                              ,12.55,-16.26667,23
83130,KEDOUGOU                                ,12.56667,-12.21667,167
83131,SAN ANDRES (ISLA)/SESQUICENT            ,12.58333,-81.71667,6
83132,CHANTHABURI                             ,12.6,102.11667,4
83133,ADEN                                    ,12.66667,45.03333,3
83134,EN NAHUD                                ,12.7,28.43333,564
83135,ABU NA'AMA                              ,12.73333,34.13333,445
83136,ADEN KHORMAKSAR                         ,12.83333,45.03333,3
83137,KENIEBA                                 ,12.85,-11.23333,132
83138,KOLDA                                   ,12.88333,-14.96667,10
83139,MANGALORE/PANAMBUR                      ,12.95,74.83333,31
83140,BANGALORE                               ,12.96667,77.58333,921
83141,MAGARIA                                 ,12.98333,8.93333,403
83142,MADRAS/MINAMBAKKAM                      ,13,80.18333,16
83143,GRANTLEY ADAMS                          ,13.06667,-59.48333,56
83144,KITA                                    ,13.06667,-9.46667,334
83145,LEGASPI                                 ,13.13333,123.73333,17
83146,EL OBEID                                ,13.16667,30.23333,574
83147,KOSTI                                   ,13.16667,32.66667,381
83148,ATI                                     ,13.21667,18.31667,334
83149,MAINE-SOROA                             ,13.23333,11.98333,337
83150,CHOLUTECA                               ,13.3,-87.18333,48
83151,SAN                                     ,13.33333,-4.83333,284
83152,BANJUL/YUNDUM                           ,13.35,-16.8,36
83153,PROVIDENCIA (ISLA)/EL EMBRUJ            ,13.36667,-81.35,6
83154,SEGOU                                   ,13.4,-6.15,289
83155,DIFFA                                   ,13.41667,12.78333,305
83156,CALAPAN                                 ,13.41667,121.18333,41
83157,BOL-BERIM                               ,13.43333,14.73333,292
83158,MARADI                                  ,13.46667,7.08333,373
83159,NIAMEY-AERO                             ,13.48333,2.16667,227
83160,GENEINA                                 ,13.48333,22.45,805
83161,SENNAR                                  ,13.55,33.61667,418
83162,ACAJUTLA                                ,13.56667,-89.83333,15
83163,OUAHIGOUYA                              ,13.56667,-2.41667,336
83164,VIRAC                                   ,13.58333,124.23333,40
83165,EL FASHER                               ,13.61667,25.33333,730
83166,ARANYAPRATHET                           ,13.7,102.58333,49
83167,BANGKOK                                 ,13.73333,100.56667,20
83168,TAMBACOUNDA                             ,13.76667,-13.68333,50
83169,QUY NHON                                ,13.76667,109.21667,6
83170,ZINDER                                  ,13.78333,8.98333,453
83171,BIRNI-N'KONNI                           ,13.8,5.25,273
83172,ABECHE                                  ,13.85,20.85,549
83173,LOS ANDES                               ,13.88333,-89.65,1770
83174,GOURE                                   ,13.98333,10.3,460
83175,ED DUEIM                                ,14,32.33333,378
83176,DORI                                    ,14.03333,-0.03333,277
83177,GEDAREF                                 ,14.03333,35.4,599
83178,TAYABAS                                 ,14.03333,121.58333,158
83179,TEGUCIGALPA                             ,14.05,-87.21667,1007
83180,KAOLACK                                 ,14.13333,-16.06667,7
83181,TILLABERY                               ,14.2,1.45,210
83182,N'GUIGMI                                ,14.25,13.11667,286
83183,WAD MEDANI                              ,14.4,33.48333,408
83184,KAYES                                   ,14.43333,-11.43333,47
83185,SANGLEY POINT                           ,14.5,120.91667,4
83186,MOPTI                                   ,14.51667,-4.1,272
83187,NINOY AQUINO INTER- NATIONAL            ,14.51667,121,15
83188,MANILA                                  ,14.58333,120.98333,16
83189,LE LAMENTIN                             ,14.6,-61,7
83190,SCIENCE GARDEN                          ,14.63333,121.01667,46
83191,DIOURBEL                                ,14.65,-16.23333,9
83192,DAKAR/YOFF                              ,14.73333,-17.5,24
83193,CARAVELLE                               ,14.76667,-60.88333,34
83194,SANTA ROSA DE COPAN                     ,14.78333,-88.78333,1079
83195,CATACAMAS                               ,14.9,-85.93333,442
83196,TAHOUA                                  ,14.9,5.25,391
83197,"TAPACHULA, CHIS.                        ",14.91667,-92.26667,182
83198,NAKHON RATCHASIMA                       ,14.96667,102.08333,188
83199,YELIMANE                                ,15.11667,-10.56667,100
83200,PAKSE                                   ,15.11667,105.16667,102
83201,NARA                                    ,15.16667,-7.28333,265
83202,PUERTO LEMPIRA                          ,15.21667,-83.8,13
83203,NIORO DU SAHEL                          ,15.23333,-9.35,237
83204,UBON RATCHATHANI                        ,15.25,104.86667,127
83205,ASMARA                                  ,15.28333,38.91667,2325
83206,HOMBORI                                 ,15.33333,-1.68333,288
83207,LINGUERE                                ,15.38333,-15.11667,21
83208,LA MESA (SAN PEDRO SULA)                ,15.45,-87.93333,31
83209,KASSALA                                 ,15.46667,36.4,500
83210,GOA/PANJIM                              ,15.48333,73.81667,60
83211,CABANATUAN                              ,15.48333,120.96667,32
83212,SANA'A                                  ,15.51667,44.18333,2190
83213,KHARTOUM                                ,15.6,32.55,380
83214,MATAM                                   ,15.65,-13.25,17
83215,SARAVANE                                ,15.68333,106.41667,168
83216,TELA                                    ,15.71667,-87.48333,3
83217,MUNOZ                                   ,15.71667,120.9,76
83218,LA CEIBA (AIRPORT)                      ,15.73333,-86.86667,26
83219,NAKHON SAWAN                            ,15.8,100.16667,35
83220,BELGAUM/SAMBRA                          ,15.85,74.61667,747
83221,MENAKA                                  ,15.86667,2.21667,278
83222,DA NANG                                 ,16.03333,108.18333,7
83223,SAINT-LOUIS                             ,16.05,-16.45,4
83224,DAGUPAN                                 ,16.05,120.33333,2
83225,KAEDI                                   ,16.15,-13.51667,18
83226,"SALINA CRUZ,OAX.                        ",16.16667,-95.2,6
83227,MACHILIPATNAM                           ,16.2,81.15,3
83228,"COMITAN,CHIS.                           ",16.25,-92.13333,1530
83229,"LE RAIZET,GUADELOUPE                    ",16.26667,-61.51667,11
83230,GAO                                     ,16.26667,-0.05,260
83231,HUE                                     ,16.4,107.68333,17
83232,BAGUIO                                  ,16.41667,120.6,1501
83233,GUANAJA                                 ,16.46667,-85.91667,2
83234,ROSSO                                   ,16.5,-15.81667,6
83235,SAVANNAKHET                             ,16.55,104.65,145
83236,NEMA                                    ,16.6,-7.26667,269
83237,KIFFA                                   ,16.63333,-11.4,115
83238,PODOR                                   ,16.65,-14.96667,7
83239,SENO                                    ,16.66667,105,185
83240,AIOUN EL ATROUSS                        ,16.7,-9.6,223
83241,TOMBOUCTOU                              ,16.71667,-3,264
83242,"SN. CRISTOBAL LAS CASAS,CHIS            ",16.73333,-92.63333,2276
83243,SAL                                     ,16.73333,-22.95,55
83244,YANGON                                  ,16.76667,96.16667,15
83245,PHITSANULOK                             ,16.78333,100.26667,45
83246,"ACAPULCO,GRO.                           ",16.83333,-99.93333,13
83247,GIZAN                                   ,16.9,42.58333,7
83248,AGADEZ                                  ,16.96667,7.98333,502
83249,SALALAH                                 ,17.03333,54.08333,20
83250,"OAXACA,OAX.                             ",17.06667,-96.71667,1550
83251,UDON THANI                              ,17.38333,102.8,182
83252,THAKHEK                                 ,17.38333,104.65,152
83253,NAKHON PHANOM                           ,17.41667,104.78333,148
83254,HYDERABAD AIRPORT                       ,17.45,78.46667,545
83255,SHARURAH                                ,17.46667,47.11667,725
83256,BELIZE/LANDIVAR                         ,17.51667,-88.2,1
83257,DONG HOI                                ,17.51667,106.58333,8
83258,BELIZE/PHILLIP GOLDSTON INTL            ,17.53333,-88.3,5
83259,BOUTILIMIT                              ,17.53333,-14.68333,75
83260,VIGAN                                   ,17.56667,120.38333,33
83261,NAJRAN                                  ,17.61667,44.41667,1210
83262,TUGUEGARAO                              ,17.61667,121.73333,62
83263,THUMRAIT                                ,17.66667,54.03333,467
83264,ATBARA                                  ,17.7,33.96667,345
83265,CWC VISHAKHAPATNAM/WALTAIR              ,17.7,83.3,66
83266,VISHAKHAPATNAM                          ,17.71667,83.23333,3
83267,"HUAJUAPAN DE LEON, OAX.                 ",17.8,-97.68333,1602
83268,"GUSTAVIA,ST.BARTHELEMY                  ",17.9,-62.85,52
83269,KINGSTON/NORMAN MANLEY                  ,17.93333,-76.78333,14
83270,VIENTIANE                               ,17.95,102.56667,171
83271,"VILLAHERMOSA,TAB                        ",17.98333,-92.91667,10
83272,FAYA                                    ,18,19.16667,234
83273,"JULIANA AIRPORT, ST. MAARTEN            ",18.05,-63.11667,9
83274,NOUAKCHOTT                              ,18.1,-15.95,3
83275,"COATZACOALCOS,VER.                      ",18.15,-94.41667,23
83276,LAOAG                                   ,18.18333,120.53333,5
83277,ABHA                                    ,18.23333,42.65,2093
83278,KHAMIS MUSHAIT                          ,18.3,42.8,2056
83279,APARRI                                  ,18.36667,121.63333,3
83280,SANTO DOMINGO                           ,18.43333,-69.88333,14
83281,"SAN JUAN/INTL, PUERTO RICO              ",18.43333,-66,19
83282,KIDAL                                   ,18.43333,1.35,459
83283,"CHETUMAL,Q.ROO                          ",18.48333,-88.3,9
83284,MONTEGO BAY/SANGSTER                    ,18.5,-77.91667,8
83285,POONA                                   ,18.53333,73.85,559
83286,KARIMA                                  ,18.55,31.85,249
83287,PORT-AU-PRINCE/AEROPORT INT.            ,18.56667,-72.3,34
83288,TIDJIKJA                                ,18.56667,-11.43333,402
83289,PORT-AU-PRINCE (DAMIEN)                 ,18.6,-72.28333,14
83290,BILMA                                   ,18.68333,12.91667,357
83291,VINH                                    ,18.7,105.66667,6
83292,CHIANG MAI                              ,18.78333,98.98333,314
83293,"ORIZABA,VER.                            ",18.85,-97.1,1259
83294,BOMBAY/COLABA                           ,18.9,72.81667,11
83295,"MANZANILLO,COL.                         ",19.05,-104.33333,3
83296,"PUEBLA, PUE.                            ",19.05,-98.16667,2179
83297,JAGDALPUR                               ,19.08333,82.03333,553
83298,BOMBAY/SANTACRUZ                        ,19.11667,72.85,14
83299,HACIENDA YLANG YLANG VER.               ,19.15,-96.11667,13
83300,DONGOLA                                 ,19.16667,30.48333,226
83301,SAYABOURY                               ,19.23333,101.73333,326
83302,"TOLUCA, MEX                             ",19.3,-99.66667,2720
83303,"MEXICO (CENTRAL), D.F.                  ",19.4,-99.2,2308
83304,"AEROP. INTERNACIONALMEXICO,             ",19.43333,-99.08333,2234
83305,ABU HAMED                               ,19.53333,33.31667,312
83306,IN-GUEZZAM                              ,19.56667,5.76667,411
83307,"FELIPE CARRILLO PUERTO, Q.RO            ",19.58333,-88.03333,20
83308,PORT SUDAN                              ,19.58333,37.21667,2
83309,"MORELIA,MICH.                           ",19.7,-101.18333,1913
83310,PUERTO PLATA                            ,19.75,-70.56667,5
83311,PUERTO PLATA                            ,19.75,-70.55,15
83312,AKJOUJT                                 ,19.75,-14.36667,120
83313,THANH HOA                               ,19.8,105.78333,7
83314,LUANG-PRABANG                           ,19.88333,102.13333,305
83315,BISHA                                   ,19.98333,42.61667,1163
83316,HAIKOU                                  ,20.03333,110.35,24
83317,SITTWE                                  ,20.13333,92.88333,5
83318,TESSALIT                                ,20.2,0.98333,491
83319,BHUBANESWAR                             ,20.25,85.83333,46
83320,AL BAHA                                 ,20.3,41.63333,1662
83321,BASCO                                   ,20.45,121.96667,11
83322,SULAYEL                                 ,20.46667,45.61667,614
83323,WADI AL DAWASSER AIRPORT                ,20.5,45.2,622
83324,ATAR                                    ,20.51667,-13.06667,224
83325,"GUADALAJARA,JAL.                        ",20.66667,-103.38333,1551
83326,MASIRAH                                 ,20.66667,58.9,19
83327,"VALLADOLID, YUC.                        ",20.7,-88.21667,22
83328,AKOLA                                   ,20.7,77.03333,282
83329,PHU LIEN                                ,20.8,106.63333,119
83330,VERAVAL                                 ,20.9,70.36667,8
83331,NOUADHIBOU                              ,20.93333,-17.03333,3
83332,"AEROP.INTERNACIONAL MERIDA,             ",20.98333,-89.65,9
83333,"GUANAJUATO,GTO.                         ",21.01667,-101.25,1999
83334,HA NOI                                  ,21.01667,105.8,6
83335,NAGPUR SONEGAON                         ,21.1,79.05,310
83336,TAIPA                                   ,21.16667,113.56667,114
83337,"PROGRESO, YUC.                          ",21.3,-89.81667,14
83338,BORDJI B.MOKHTAR                        ,21.33333,0.95,398
83339,SON LA                                  ,21.33333,103.9,676
83340,MAKKAH                                  ,21.43333,39.76667,240
83341,COX'S BAZAR                             ,21.43333,91.96667,4
83342,TAIF                                    ,21.48333,40.55,1454
83343,"TEPIC,NAY                               ",21.51667,-104.9,922
83344,JEDDAH (KING ABDUL AZIZ INT.            ,21.7,39.18333,17
83345,WADI HALFA                              ,21.81667,31.48333,183
83346,LANG SON                                ,21.83333,106.76667,258
83347,MANDALAY                                ,21.98333,96.1,76
83348,"TAMPICO, TAMPS                          ",22.21667,-97.85,9
83349,CHITTAGONG (PATENGA)                    ,22.26667,91.81667,6
83350,HONG KONG OBSERVATORY                   ,22.3,114.16667,62
83351,KING'S PARK                             ,22.31667,114.16667,66
83352,CHITTAGONG (AMBAGAN)                    ,22.35,91.81667,34
83353,DWARKA                                  ,22.36667,69.08333,11
83354,MUWAIH                                  ,22.43333,41.75,970
83355,SUR                                     ,22.53333,59.48333,14
83356,CALCUTTA/ALIPORE                        ,22.53333,88.33333,6
83357,CALCUTTA/DUM DUM                        ,22.65,88.45,6
83358,CAO BANG                                ,22.66667,106.25,260
83359,INDORE                                  ,22.71667,75.8,567
83360,ZOUERATE                                ,22.75,-12.48333,343
83361,"ZACATECAS,ZAC. (LA BUFA,ZAC.            ",22.78333,-102.56667,2612
83362,TAMANRASSET                             ,22.78333,5.51667,1378
83363,NANNING                                 ,22.81667,108.35,73
83364,AHMADABAD                               ,23.06667,72.63333,55
83365,GUANGZHOU                               ,23.13333,113.31667,8
83366,"CASA BLANCA, LA HABANA                  ",23.16667,-82.35,50
83367,JESSORE                                 ,23.18333,89.16667,7
83368,COLONIA JUAN CARRAS-CO MAZAT            ,23.2,-106.41667,4
83369,MENGZI                                  ,23.38333,103.38333,1302
83370,SHANTOU                                 ,23.4,116.68333,3
83371,"SEEB, INTERNATIONAL AIRPORT             ",23.58333,58.28333,8
83372,VILLA CISNEROS                          ,23.7,-15.86667,10
83373,"SOTO LA MARINA, TAMPS.                  ",23.76667,-98.2,21
83374,DHAKA                                   ,23.76667,90.38333,9
83375,SAGAR                                   ,23.85,78.75,551
83376,ASSWAN                                  ,23.96667,32.78333,194
83377,"DURANGO, DGO                            ",24.03333,-104.66667,1872
83378,DALTONGANJ                              ,24.05,84.06667,221
83379,YENBO                                   ,24.15,38.06667,10
83380,KUFRA                                   ,24.21667,23.3,436
83381,BURAIMI                                 ,24.23333,55.78333,299
83382,"LA PAZ, B.C.S.                          ",24.26667,-110.41667,18
83383,AL AIN INTERNATIONAL AIRPORT            ,24.26667,55.6,262
83384,DUMKA                                   ,24.26667,87.25,149
83385,MINAMITORISHIMA                         ,24.3,153.96667,9
83386,ISHIGAKIJIMA                            ,24.33333,124.16667,7
83387,ABU DHABI BATEEN AIRPORT                ,24.43333,54.46667,3
83388,ABU DHABI INTER. AIRPORT                ,24.43333,54.65,27
83389,(SOHAR) MAJIS                           ,24.46667,56.63333,4
83390,YONAGUNIJIMA                            ,24.46667,123.01667,36
